id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_count,plan_type,source_name,source_url,source_updated_at,status,created_at,updated_at
gd-2024-历史-10033-202-32,2024,广东,历史,普通类本科批次,10033,中国传媒大学东,202,,,597,3381,24,投档人数:24,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10033-203-33,2024,广东,历史,普通类本科批次,10033,中国传媒大学(中外合作办学),203,,,591,4345,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10033-209-34,2024,广东,历史,普通类本科批次,10033,中国传媒大学,209,,,594,3819,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10034-201-35,2024,广东,历史,普通类本科批次,10034,中央财经大学,201,,,608,2019,35,投档人数:35,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10036-202-36,2024,广东,历史,普通类本科批次,10036,对外经济贸易大学,202,,,605,2385,38,投档人数:38,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10037-201-37,2024,广东,历史,普通类本科批次,10037,北京物资学院,201,,,532,21577,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10038-201-38,2024,广东,历史,普通类本科批次,10038,首都经济贸易大学,201,,,571,8355,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10043-201-39,2024,广东,历史,普通类本科批次,10043,北京体育大学,201,,,574,7703,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10043-202-40,2024,广东,历史,普通类本科批次,10043,北京体育大学,202,,,574,7733,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10043-203-41,2024,广东,历史,普通类本科批次,10043,北京体育大学(中外合作办学),203,,,521,27258,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10046-201-42,2024,广东,历史,普通类本科批次,10046,中国音乐学院,201,,,566,9685,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10047-201-43,2024,广东,历史,普通类本科批次,10047,中央美术学院,201,,,582,5966,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10047-202-44,2024,广东,历史,普通类本科批次,10047,中央美术学院(中外合作办学),202,,,570,8599,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10048-201-45,2024,广东,历史,普通类本科批次,10048,中央戏剧学院,201,,,565,9875,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10049-201-46,2024,广东,历史,普通类本科批次,10049,中国戏曲学院,201,,,556,12450,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10049-202-47,2024,广东,历史,普通类本科批次,10049,中国戏曲学院,202,,,558,12004,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-201-48,2024,广东,历史,普通类本科批次,10050,北京电影学院,201,,,580,6279,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-204-49,2024,广东,历史,普通类本科批次,10050,北京电影学院,204,,,580,6346,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-205-50,2024,广东,历史,普通类本科批次,10050,北京电影学院,205,,,576,7270,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-206-51,2024,广东,历史,普通类本科批次,10050,北京电影学院,206,,,573,7904,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-207-52,2024,广东,历史,普通类本科批次,10050,北京电影学院,207,,,587,4890,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10050-208-53,2024,广东,历史,普通类本科批次,10050,北京电影学院,208,,,573,7895,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10052-202-54,2024,广东,历史,普通类本科批次,10052,中央民族大学院,202,,,601,2938,48,投档人数:48,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10053-201-55,2024,广东,历史,普通类本科批次,10053,中国政法大学,201,,,611,1773,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10053-202-56,2024,广东,历史,普通类本科批次,10053,中国政法大学,202,,,605,2361,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10053-203-57,2024,广东,历史,普通类本科批次,10053,中国政法大学,203,,,606,2297,64,投档人数:64,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10053-204-58,2024,广东,历史,普通类本科批次,10053,中国政法大学,204,,,608,2094,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10054-202-59,2024,广东,历史,普通类本科批次,10054,华北电力大学(北京),202,,,579,6457,9,投档人数:9,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10055-201-60,2024,广东,历史,普通类本科批次,10055,南开大学,201,,,627,711,30,投档人数:30,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10056-201-61,2024,广东,历史,普通类本科批次,10056,天津大学,201,,,603,2667,13,投档人数:13,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10056-202-62,2024,广东,历史,普通类本科批次,10056,天津大学(中外合作办学),202,,,597,3324,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10057-201-63,2024,广东,历史,普通类本科批次,10057,天津科技大学,201,,,534,20950,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10057-202-64,2024,广东,历史,普通类本科批次,10057,天津科技大学(中外合作办学),202,,,530,22645,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10058-201-65,2024,广东,历史,普通类本科批次,10058,天津工业大学,201,,,522,26680,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10059-201-66,2024,广东,历史,普通类本科批次,10059,中国民航大学,201,,,544,17008,16,投档人数:16,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10059-204-67,2024,广东,历史,普通类本科批次,10059,中国民航大学,204,,,549,15088,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10063-201-68,2024,广东,历史,普通类本科批次,10063,天津中医药大学,201,,,529,23107,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10063-202-69,2024,广东,历史,普通类本科批次,10063,天津中医药大学,202,,,458,69157,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10065-201-70,2024,广东,历史,普通类本科批次,10065,天津师范大学,201,,,529,23368,21,投档人数:21,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10065-203-71,2024,广东,历史,普通类本科批次,10065,天津师范大学,203,,,518,28276,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10065-204-72,2024,广东,历史,普通类本科批次,10065,天津师范大学,204,,,562,10806,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10068-201-73,2024,广东,历史,普通类本科批次,10068,省天津外国语大学,201,,,530,22612,14,投档人数:14,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10068-202-74,2024,广东,历史,普通类本科批次,10068,天津外国语大学,202,,,527,24269,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10068-206-75,2024,广东,历史,普通类本科批次,10068,天津外国语大学,206,,,547,15839,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10069-201-76,2024,广东,历史,普通类本科批次,10069,天津商业大学,201,,,519,27949,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10069-202-77,2024,广东,历史,普通类本科批次,10069,天津商业大学,202,,,516,29706,28,投档人数:28,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10069-203-78,2024,广东,历史,普通类本科批次,10069,天津商业大学(中外合作办学),203,,,509,33401,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10070-201-79,2024,广东,历史,普通类本科批次,10070,天津财经大学,201,,,539,18636,15,投档人数:15,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10070-202-80,2024,广东,历史,普通类本科批次,10070,天津财经大学(中外合作办学),202,,,530,22900,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10071-201-81,2024,广东,历史,普通类本科批次,10071,天津体育学院,201,,,499,39772,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10073-201-82,2024,广东,历史,普通类本科批次,10073,天津美术学院,201,,,506,35405,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10077-201-83,2024,广东,历史,普通类本科批次,10077,河北地质大学,201,,,507,34854,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10079-202-84,2024,广东,历史,普通类本科批次,10079,华北电力大学(保定)省,202,,,570,8621,10,投档人数:10,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10081-201-85,2024,广东,历史,普通类本科批次,10081,华北理工大学(中外合作办学),201,,,494,42646,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
gd-2024-历史-10081-202-86,2024,广东,历史,普通类本科批次,10081,华北理工大学,202,,,531,22372,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/zwgk/sjfb/tjsj/content/post_4458419.html,2024-07-19,verified,2026-07-02T03:57:37.041274+00:00,2026-07-02T03:57:37.041274+00:00
