id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_count,plan_type,source_name,source_url,source_updated_at,status,created_at,updated_at
gd-2023-历史-10001-202-1,2023,广东,历史,普通类本科批次,10001,北京大学,202,,,670,31,24,投档人数:24,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10002-201-2,2023,广东,历史,普通类本科批次,10002,中国人民大学,201,,,653,149,53,投档人数:53,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10003-201-3,2023,广东,历史,普通类本科批次,10003,清华大学,201,,,674,14,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10004-201-4,2023,广东,历史,普通类本科批次,10004,北京交通大学,201,,,598,3640,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10004-202-5,2023,广东,历史,普通类本科批次,10004,北京交通大学,202,,,602,3143,9,投档人数:9,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10006-201-6,2023,广东,历史,普通类本科批次,10006,北京航空航天大学考,201,,,626,999,7,投档人数:7,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10007-201-7,2023,广东,历史,普通类本科批次,10007,北京理工大学,201,,,613,1910,12,投档人数:12,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10010-201-8,2023,广东,历史,普通类本科批次,10010,北京化工大学,201,,,584,5950,13,投档人数:13,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10012-201-9,2023,广东,历史,普通类本科批次,10012,北京服装学院,201,,,531,23040,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10015-201-10,2023,广东,历史,普通类本科批次,10015,北京印刷学院,201,,,540,19058,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10019-205-11,2023,广东,历史,普通类本科批次,10019,中国农业大学(中外合作办学),205,,,596,3919,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10022-201-12,2023,广东,历史,普通类本科批次,10022,北京林业大学,201,,,577,7400,22,投档人数:22,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10022-202-13,2023,广东,历史,普通类本科批次,10022,北京林业大学,202,,,592,4588,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10026-201-14,2023,广东,历史,普通类本科批次,10026,省北京中医药大学,201,,,581,6509,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10027-201-15,2023,广东,历史,普通类本科批次,10027,北京师范大学,201,,,642,390,17,投档人数:17,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10027-208-16,2023,广东,历史,普通类本科批次,10027,北京师范大学,208,,,635,629,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10028-201-17,2023,广东,历史,普通类本科批次,10028,首都师范大学,201,,,588,5109,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10028-202-18,2023,广东,历史,普通类本科批次,10028,首都师范大学,202,,,588,5106,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10029-201-19,2023,广东,历史,普通类本科批次,10029,首都体育学院,201,,,538,19960,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10030-202-20,2023,广东,历史,普通类本科批次,10030,北京外国语大学,202,,,608,2441,18,投档人数:18,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10030-203-21,2023,广东,历史,普通类本科批次,10030,北京外国语大学,203,,,620,1359,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10031-201-22,2023,广东,历史,普通类本科批次,10031,北京第二外国语学院教,201,,,579,7007,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10031-202-23,2023,广东,历史,普通类本科批次,10031,北京第二外国语学院,202,,,561,11480,14,投档人数:14,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10031-203-24,2023,广东,历史,普通类本科批次,10031,北京第二外国语学院,203,,,580,6730,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10032-201-25,2023,广东,历史,普通类本科批次,10032,北京语言大学,201,,,581,6480,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10032-202-26,2023,广东,历史,普通类本科批次,10032,北京语言大学,202,,,579,7001,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10032-203-27,2023,广东,历史,普通类本科批次,10032,北京语言大学,203,,,603,3011,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10033-202-28,2023,广东,历史,普通类本科批次,10033,中国传媒大学,202,,,603,2913,18,投档人数:18,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10033-204-29,2023,广东,历史,普通类本科批次,10033,中国传媒大学(中外合作办学),204,,,605,2720,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10034-202-30,2023,广东,历史,普通类本科批次,10034,中央财经大学,202,,,614,1806,34,投档人数:34,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10036-201-31,2023,广东,历史,普通类本科批次,10036,对外经济贸易大学,201,,,613,1904,38,投档人数:38,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10037-201-32,2023,广东,历史,普通类本科批次,10037,北京物资学院,201,,,531,23015,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10038-201-33,2023,广东,历史,普通类本科批次,10038,首都经济贸易大学,201,,,574,8105,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10043-201-34,2023,广东,历史,普通类本科批次,10043,北京体育大学,201,,,573,8334,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10043-208-35,2023,广东,历史,普通类本科批次,10043,北京体育大学(中外合作办学),208,,,501,39343,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10043-211-36,2023,广东,历史,普通类本科批次,10043,北京体育大学,211,,,571,8867,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10047-201-37,2023,广东,历史,普通类本科批次,10047,中央美术学院,201,,,606,2645,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10048-201-38,2023,广东,历史,普通类本科批次,10048,中央戏剧学院,201,,,572,8502,18,投档人数:18,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10049-201-39,2023,广东,历史,普通类本科批次,10049,中国戏曲学院,201,,,557,12737,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10050-201-40,2023,广东,历史,普通类本科批次,10050,北京电影学院,201,,,583,6150,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10052-201-41,2023,广东,历史,普通类本科批次,10052,中央民族大学,201,,,604,2871,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10052-202-42,2023,广东,历史,普通类本科批次,10052,中央民族大学,202,,,604,2858,29,投档人数:29,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10053-201-43,2023,广东,历史,普通类本科批次,10053,中国政法大学,201,,,612,2031,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10053-202-44,2023,广东,历史,普通类本科批次,10053,中国政法大学,202,,,608,2416,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10053-203-45,2023,广东,历史,普通类本科批次,10053,中国政法大学,203,,,621,1334,53,投档人数:53,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10053-204-46,2023,广东,历史,普通类本科批次,10053,中国政法大学,204,,,613,1962,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10054-201-47,2023,广东,历史,普通类本科批次,10054,华北电力大学(北京),201,,,589,5050,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10054-202-48,2023,广东,历史,普通类本科批次,10054,华北电力大学(北京),202,,,585,5821,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10055-201-49,2023,广东,历史,普通类本科批次,10055,南开大学,201,,,630,846,28,投档人数:31,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10057-201-50,2023,广东,历史,普通类本科批次,10057,天津科技大学,201,,,531,22870,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10057-206-51,2023,广东,历史,普通类本科批次,10057,天津科技大学(中外合作办学),206,,,531,22911,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10059-201-52,2023,广东,历史,普通类本科批次,10059,中国民航大学考,201,,,549,15455,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10059-203-53,2023,广东,历史,普通类本科批次,10059,中国民航大学,203,,,547,16297,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10063-201-54,2023,广东,历史,普通类本科批次,10063,天津中医药大学,201,,,553,14244,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10063-202-55,2023,广东,历史,普通类本科批次,10063,天津中医药大学,202,,,574,8090,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10063-207-56,2023,广东,历史,普通类本科批次,10063,天津中医药大学,207,,,548,16032,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10065-201-57,2023,广东,历史,普通类本科批次,10065,天津师范大学,201,,,564,10687,19,投档人数:19,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10068-201-58,2023,广东,历史,普通类本科批次,10068,天津外国语大学,201,,,527,24950,13,投档人数:13,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10068-202-59,2023,广东,历史,普通类本科批次,10068,天津外国语大学,202,,,509,34526,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10068-203-60,2023,广东,历史,普通类本科批次,10068,省天津外国语大学,203,,,554,13745,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10069-201-61,2023,广东,历史,普通类本科批次,10069,天津商业大学,201,,,521,27812,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10069-202-62,2023,广东,历史,普通类本科批次,10069,天津商业大学,202,,,522,27257,29,投档人数:29,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10069-204-63,2023,广东,历史,普通类本科批次,10069,天津商业大学(中外合作办学),204,,,505,36396,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10070-201-64,2023,广东,历史,普通类本科批次,10070,天津财经大学,201,,,544,17497,16,投档人数:16,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10070-204-65,2023,广东,历史,普通类本科批次,10070,天津财经大学(中外合作办学),204,,,535,21352,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10071-201-66,2023,广东,历史,普通类本科批次,10071,天津体育学院,201,,,498,41075,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10077-201-67,2023,广东,历史,普通类本科批次,10077,河北地质大学,201,,,506,36224,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10079-201-68,2023,广东,历史,普通类本科批次,10079,华北电力大学(保定)教,201,,,571,8727,11,投档人数:11,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10081-201-69,2023,广东,历史,普通类本科批次,10081,华北理工大学,201,,,482,52365,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10081-202-70,2023,广东,历史,普通类本科批次,10081,华北理工大学,202,,,533,21923,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10081-203-71,2023,广东,历史,普通类本科批次,10081,华北理工大学,203,,,534,21555,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10081-209-72,2023,广东,历史,普通类本科批次,10081,华北理工大学,209,,,527,24933,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10089-201-73,2023,广东,历史,普通类本科批次,10089,河北医科大学,201,,,521,27789,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10094-201-74,2023,广东,历史,普通类本科批次,10094,河北师范大学,201,,,550,15268,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10094-202-75,2023,广东,历史,普通类本科批次,10094,河北师范大学,202,,,561,11450,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10101-201-76,2023,广东,历史,普通类本科批次,10101,衡水学院,201,,,491,45939,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10103-201-77,2023,广东,历史,普通类本科批次,10103,邯郸学院,201,,,490,46564,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10104-201-78,2023,广东,历史,普通类本科批次,10104,邢台学院,201,,,493,44237,8,投档人数:8,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10105-201-79,2023,广东,历史,普通类本科批次,10105,沧州师范学院,201,,,497,41987,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10105-202-80,2023,广东,历史,普通类本科批次,10105,沧州师范学院,202,,,495,42956,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10107-201-81,2023,广东,历史,普通类本科批次,10107,石家庄铁道大学,201,,,507,35507,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10108-201-82,2023,广东,历史,普通类本科批次,10108,山西大学,201,,,550,15257,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10108-202-83,2023,广东,历史,普通类本科批次,10108,山西大学,202,,,564,10832,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10108-203-84,2023,广东,历史,普通类本科批次,10108,山西大学,203,,,558,12567,3,投档人数:3,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10108-206-85,2023,广东,历史,普通类本科批次,10108,山西大学,206,,,577,7401,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10110-201-86,2023,广东,历史,普通类本科批次,10110,中北大学,201,,,511,33185,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10110-202-87,2023,广东,历史,普通类本科批次,10110,中北大学,202,,,511,32900,6,投档人数:6,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10113-201-88,2023,广东,历史,普通类本科批次,10113,山西农业大学,201,,,497,41994,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10113-202-89,2023,广东,历史,普通类本科批次,10113,山西农业大学,202,,,467,64368,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10118-201-90,2023,广东,历史,普通类本科批次,10118,山西师范大学,201,,,534,21567,4,投档人数:4,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10118-202-91,2023,广东,历史,普通类本科批次,10118,山西师范大学,202,,,550,15127,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10118-203-92,2023,广东,历史,普通类本科批次,10118,山西师范大学,203,,,545,17053,1,投档人数:1,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10118-208-93,2023,广东,历史,普通类本科批次,10118,山西师范大学,208,,,502,38234,2,投档人数:2,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
gd-2023-历史-10120-201-94,2023,广东,历史,普通类本科批次,10120,山西大同大学,201,,,494,43761,5,投档人数:5,广东省教育考试院,https://eea.gd.gov.cn/news/content/post_4221647.html,2023-07-19,verified,2026-07-02T03:57:05.816243+00:00,2026-07-02T03:57:05.816243+00:00
