id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_type,source_name,source_url,source_updated_at,created_at,updated_at
js-2024-physics-3121-03-987,2024,江苏,物理,普通类本科批次,3121,北京中医药大学,03,,(化学),593,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3122-02-988,2024,江苏,物理,普通类本科批次,3122,中国矿业大学(北京),02,,(不限),589,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3122-03-989,2024,江苏,物理,普通类本科批次,3122,中国矿业大学(北京),03,,(化学),594,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3123-06-990,2024,江苏,物理,普通类本科批次,3123,中国传媒大学,06,,(不限),615,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3123-07-991,2024,江苏,物理,普通类本科批次,3123,中国传媒大学,07,,(不限),615,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3123-08-992,2024,江苏,物理,普通类本科批次,3123,中国传媒大学,08,,(不限)(中外合作办学),594,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3123-09-993,2024,江苏,物理,普通类本科批次,3123,中国传媒大学,09,,(化学),625,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3123-10-994,2024,江苏,物理,普通类本科批次,3123,中国传媒大学,10,,(化学)(中外合作办学),590,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3124-03-995,2024,江苏,物理,普通类本科批次,3124,中央美术学院,03,,(不限),581,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
js-2024-physics-3124-04-996,2024,江苏,物理,普通类本科批次,3124,中央美术学院,04,,(不限)(中外合作办学),541,,,江苏省教育考试院,https://www.jseea.cn/webfile/index/index_zkxx/2024-07-18/7219509116052443136.html,2024-07-18,2026-07-01T13:21:36.052929+00:00,2026-07-01T13:21:36.052929+00:00
