id,year,province,subject_type,batch_name,university_code,university_name,major_group_code,major_code,major_name,min_score,min_rank,plan_type,source_name,source_url,source_updated_at,created_at,updated_at
js-2025-physics-2248-03-1983,2025,江苏,physics,普通类本科批次平行志愿,2248,温州肯恩大学,03,,(化学)(中外合作办学),546,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2249-03-1984,2025,江苏,physics,普通类本科批次平行志愿,2249,浙大城市学院,03,,(不限),538,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2249-04-1985,2025,江苏,physics,普通类本科批次平行志愿,2249,浙大城市学院,04,,(化学),538,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2249-05-1986,2025,江苏,physics,普通类本科批次平行志愿,2249,浙大城市学院,05,,(化学)(中外合作办学),541,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2250-02-1987,2025,江苏,physics,普通类本科批次平行志愿,2250,浙大宁波理工学院,02,,(不限),539,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2250-03-1988,2025,江苏,physics,普通类本科批次平行志愿,2250,浙大宁波理工学院,03,,(化学),531,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2251-02-1989,2025,江苏,physics,普通类本科批次平行志愿,2251,浙江海洋大学,02,,(化学),544,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2251-03-1990,2025,江苏,physics,普通类本科批次平行志愿,2251,浙江海洋大学,03,,(化学)(中外合作办学),562,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2251-04-1991,2025,江苏,physics,普通类本科批次平行志愿,2251,浙江海洋大学,04,,(生物),564,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2261-02-1992,2025,江苏,physics,普通类本科批次平行志愿,2261,湖州师范学院,02,,(不限),538,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2261-03-1993,2025,江苏,physics,普通类本科批次平行志愿,2261,湖州师范学院,03,,(化学),537,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2261-04-1994,2025,江苏,physics,普通类本科批次平行志愿,2261,湖州师范学院,04,,(化学),520,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2268-03-1995,2025,江苏,physics,普通类本科批次平行志愿,2268,丽水学院,03,,(不限),525,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2268-04-1996,2025,江苏,physics,普通类本科批次平行志愿,2268,丽水学院,04,,(化学),520,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
js-2025-physics-2268-05-1997,2025,江苏,physics,普通类本科批次平行志愿,2268,丽水学院,05,,(化学),560,,,江苏省教育考试院,https://www.jseea.cn/webfile/upload/2025/07-18/09-33-5302461102655621.pdf,2025-07-18,2026-07-01T00:00:00+09:00,2026-07-01T00:00:00+09:00
